tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed
3,126,4.2042,312,682,4604.7295,1,6.918868606777525
4,126,4.2042,220,313,2112.7688,0,48.50868760786567
5,126,4.2042,280,305,4996.2427,0,43.790324608261066
6,126,4.2042,300,237,4436.3813,0,38.904251329184774
0,127,4.237566666666667,195,218,15006.323,1,36.506144803285345
1,127,4.237566666666667,397,680,9721.512,1,7.804335088859218
2,127,4.237566666666667,334,599,11555.597,1,5.751350575931329
3,127,4.237566666666667,313,682,4595.3696,1,7.1865159397679665
4,127,4.237566666666667,219,314,2138.6711,0,53.663807162917074
5,127,4.237566666666667,278,306,5032.4165,0,47.275027473881494
6,127,4.237566666666667,300,238,4418.8936,0,42.61715957263063
0,128,4.270933333333334,195,218,15051.962,1,30.393935592495772
1,128,4.270933333333334,397,680,9716.469,1,6.286152155598832
2,128,4.270933333333334,334,599,11553.781,1,4.747328358259801
3,128,4.270933333333334,313,683,4588.3564,1,5.780895325374734
4,128,4.270933333333334,218,315,2159.2712,0,44.44279592211768
5,128,4.270933333333334,278,307,5060.563,0,38.804910062025336
6,128,4.270933333333334,301,239,4404.106,0,35.21378971834933
0,129,4.3043000000000005,195,219,15085.509,1,21.61828720775249
1,129,4.3043000000000005,397,680,9711.922,1,4.409694326451027
2,129,4.3043000000000005,334,599,11552.918,1,3.3437688238737087
3,129,4.3043000000000005,313,683,4582.858,1,4.045471655056458
4,129,4.3043000000000005,218,315,2175.467,0,31.524007700852973
5,129,4.3043000000000005,278,307,5081.2896,0,27.385742309383133
6,129,4.3043000000000005,301,239,4392.2124,0,24.971801724097848
0,130,4.337666666666666,195,219,15108.901,1,13.660237792864997
1,130,4.337666666666666,397,680,9708.396,1,2.7580358830829317
2,130,4.337666666666666,334,599,11553.2,1,2.0979820865051804
3,130,4.337666666666666,313,683,4578.573,1,2.533341473850757
4,130,4.337666666666666,218,315,2187.517,0,19.87841306926546
5,130,4.337666666666666,278,307,5095.616,0,17.181610319009593
6,130,4.337666666666666,301,239,4383.0137,0,15.743231878352868
0,131,4.371033333333333,195,218,15124.048,1,7.683658539460573
1,131,4.371033333333333,397,680,9705.762,1,1.5338592097442916
2,131,4.371033333333333,334,599,11553.924,1,1.1774808949339985
3,131,4.371033333333333,313,683,4575.2925,1,1.4097283472304973
4,131,4.371033333333333,218,315,2195.9395,0,11.155030597967967
5,131,4.371033333333333,278,307,5104.7026,0,9.5888862333838
6,131,4.371033333333333,301,239,4376.037,0,8.83532529239648
0,132,4.4044,196,221,15058.647,1,33.38697263014797
1,132,4.4044,397,681,9709.358,1,5.881564753964554
2,132,4.4044,334,599,11542.737,1,1.722380739354879
3,132,4.4044,313,683,4582.6978,1,5.261069480751877
4,132,4.4044,216,316,2160.2722,0,32.93773533775034
5,132,4.4044,276,307,5030.013,0,22.8200971938662
6,132,4.4044,301,240,4350.879,0,15.623407145372552
0,133,4.437766666666667,197,222,15000.631,1,36.599487167684465
1,133,4.437766666666667,397,681,9711.063,1,6.536510630445255
2,133,4.437766666666667,334,599,11533.734,1,2.543244377703739
3,133,4.437766666666667,313,683,4589.727,1,5.672311140794245
4,133,4.437766666666667,215,316,2130.2642,0,35.23863264187119
5,133,4.437766666666667,275,307,4968.2363,0,23.820245879703492
6,133,4.437766666666667,300,240,4331.672,0,15.36969200247606
0,134,4.471133333333333,197,223,14954.268,1,30.16546875768871
1,134,4.471133333333333,397,681,9711.643,1,5.425461695840927
2,134,4.471133333333333,334,599,11527.028,1,2.316098480621244
3,134,4.471133333333333,313,683,4595.3906,1,4.672897584184292
4,134,4.471133333333333,214,316,2106.558,0,28.88769991783646
5,134,4.471133333333333,275,307,4920.415,0,19.283189573991237
6,134,4.471133333333333,300,241,4317.678,0,12.180176084651855
0,135,4.5045,197,223,14917.335,1,21.358065494560172
1,135,4.5045,397,681,9712.33,1,3.8699125302703368
2,135,4.5045,334,599,11522.656,1,1.7639503301430894
3,135,4.5045,313,683,4600.174,1,3.294366976374128
4,135,4.5045,214,316,2088.1921,0,20.36606144398652
5,135,4.5045,275,307,4884.104,0,13.507047720903545
6,135,4.5045,300,241,4308.3447,0,8.471642707502141
0,136,4.537866666666667,197,223,14889.144,1,13.422293357857107
1,136,4.537866666666667,397,681,9712.973,1,2.453481757591192
2,136,4.537866666666667,334,599,11519.831,1,1.1751811374889103
3,136,4.537866666666667,313,683,4603.846,1,2.0631882646227657
4,136,4.537866666666667,214,316,2074.5764,0,12.770184863969705
5,136,4.537866666666667,275,307,4857.5386,0,8.422883661623619
6,136,4.537866666666667,300,241,4302.2163,0,5.253765572291805
0,137,4.571233333333334,197,223,14868.791,1,7.512810765089256
1,137,4.571233333333334,397,681,9713.461,1,1.3796283679011012
2,137,4.571233333333334,334,599,11518.247,1,0.6975447152273958
3,137,4.571233333333334,313,683,4606.4507,1,1.1478855597313462
4,137,4.571233333333334,214,316,2065.1484,0,7.13407828223182
5,137,4.571233333333334,275,307,4839.208,0,4.674428592787292
6,137,4.571233333333334,300,241,4298.693,0,2.8948495048975964
0,138,4.6046000000000005,196,224,14811.192,1,19.19024499399858
1,138,4.6046000000000005,397,681,9702.493,1,1.7145041996372392
2,138,4.6046000000000005,334,599,11526.01,1,1.8126487670880775
3,138,4.6046000000000005,313,683,4609.4453,1,3.205590169430675
4,138,4.6046000000000005,213,317,2059.6692,0,16.745043576384028
5,138,4.6046000000000005,276,307,4830.0557,0,6.925405045655215
6,138,4.6046000000000005,303,243,4330.93,0,37.023258631399536
0,139,4.637966666666666,196,225,14749.036,1,18.780166975585157
1,139,4.637966666666666,397,681,9690.681,1,1.6400424467967047
2,139,4.637966666666666,334,599,11532.761,1,2.374288854037867
3,139,4.637966666666666,313,683,4611.924,1,3.633308097915039
4,139,4.637966666666666,213,318,2056.9792,0,17.37218337247662
5,139,4.637966666666666,276,308,4824.689,0,9.450904471896543
6,139,4.637966666666666,304,244,4351.267,0,42.32567360933994
0,140,4.671333333333333,196,225,14703.196,1,14.801818859610949
1,140,4.671333333333333,397,681,9681.936,1,1.2688971711289485
2,140,4.671333333333333,334,599,11538.479,1,2.1009110926645627
3,140,4.671333333333333,313,684,4613.784,1,3.0562983409592386
4,140,4.671333333333333,213,318,2057.1206,0,14.17893044208361
5,140,4.671333333333333,276,308,4823.7803,0,8.531169513700005
6,140,4.671333333333333,305,245,4374.7104,0,36.208681328041
0,141,4.7047,196,225,14670.8125,1,10.158398961352512
1,141,4.7047,397,681,9675.945,1,0.9070654850297374
2,141,4.7047,334,599,11543.02,1,1.5643557400342716
3,141,4.7047,313,684,4614.7905,1,2.2092589351917553
4,141,4.7047,213,318,2058.3408,0,9.98392835403069
5,141,4.7047,276,308,4825.14,0,6.403992194548025
6,141,4.7047,305,245,4393.0454,0,26.253029494082917
0,142,4.738066666666667,196,225,14649.465,1,6.21220935778733
1,142,4.738066666666667,397,681,9671.774,1,0.5866034474456573
2,142,4.738066666666667,334,599,11546.441,1,1.0273015698958894
3,142,4.738066666666667,313,684,4615.065,1,1.4021131490604635
4,142,4.738066666666667,213,318,2060.0247,0,6.248810311576004
5,142,4.738066666666667,276,308,4827.9033,0,4.230784790970792
6,142,4.738066666666667,305,245,4406.878,0,16.84221442588765
0,143,4.771433333333333,196,225,14636.78,1,3.3695968893951522
1,143,4.771433333333333,397,681,9669.067,1,0.33961863022279515
2,143,4.771433333333333,334,599,11548.98,1,0.6019576620219339
3,143,4.771433333333333,313,684,4614.905,1,0.7889707908590377
4,143,4.771433333333333,213,318,2062.0059,0,3.479450800518665
5,143,4.771433333333333,276,308,4831.469,0,2.4950730411334296
6,143,4.771433333333333,305,245,4416.713,0,9.630623103786562
0,144,4.8048,196,227,14699.856,1,21.832323745021323
1,144,4.8048,397,681,9676.272,1,2.342662711665391
2,144,4.8048,334,599,11545.767,1,2.2125054181566006
3,144,4.8048,313,684,4621.18,1,4.4392550584115815
4,144,4.8048,213,319,2062.962,0,10.014613345943516
5,144,4.8048,277,310,4879.465,0,22.136047019210967
6,144,4.8048,305,247,4431.985,0,23.60822455420065
0,145,4.838166666666667,197,227,14769.644,1,23.93523824579176
1,145,4.838166666666667,397,681,9682.844,1,2.542261731471351
2,145,4.838166666666667,334,599,11522.939,1,3.9521795657595473
3,145,4.838166666666667,312,684,4625.0957,1,4.985391829997758
4,145,4.838166666666667,212,319,2065.655,0,10.251895636210026
5,145,4.838166666666667,277,311,4918.563,0,25.51977251196609
6,145,4.838166666666667,305,248,4443.4297,0,24.74262906142138
0,146,4.871533333333334,197,228,14827.209,1,19.766933473241288
1,146,4.871533333333334,397,681,9688.39,1,2.0583702125282834
2,146,4.871533333333334,334,599,11525.039,1,2.615210854251493
3,146,4.871533333333334,312,684,4628.015,1,4.181250164220148
4,146,4.871533333333334,212,319,2068.7693,0,8.238457205328158
5,146,4.871533333333334,277,311,4949.333,0,21.533263268765214
6,146,4.871533333333334,305,248,4451.738,0,20.090166926357437
0,147,4.9049000000000005,197,228,14872.809,1,14.0014903773879
1,147,4.9049000000000005,397,681,9692.683,1,1.4389389134126587
2,147,4.9049000000000005,334,599,11527.239,1,1.5755527797854467
3,147,4.9049000000000005,312,684,4630.2305,1,2.936502327825688
4,147,4.9049000000000005,212,319,2071.6418,0,5.71051265947151
5,147,4.9049000000000005,277,311,4972.584,0,15.45538949140573
6,147,4.9049000000000005,305,248,4457.147,0,14.06200519962836
0,148,4.938266666666666,197,228,14907.836,1,8.808074489268133
1,148,4.938266666666666,397,681,9696.056,1,0.9100969156071949
2,148,4.938266666666666,334,599,11529.159,1,0.8430542373088297
3,148,4.938266666666666,312,684,4631.5713,1,1.8246967743097124
4,148,4.938266666666666,212,319,2074.0,0,3.528566674427296
5,148,4.938266666666666,277,311,4989.258,0,9.836286155332704
6,148,4.938266666666666,305,248,4460.114,0,8.752978444668537
0,149,4.971633333333333,197,228,14932.825,1,4.953332361158752
1,149,4.971633333333333,397,681,9698.548,1,0.5137952359093363
2,149,4.971633333333333,334,599,11530.874,1,0.38190642972054983
3,149,4.971633333333333,312,684,4632.296,1,1.0074016117869924
4,149,4.971633333333333,212,319,2075.873,0,1.9432209828236051
5,149,4.971633333333333,277,311,5000.5444,0,5.578069264536852
6,149,4.971633333333333,305,248,4461.2935,0,4.8443904330268985
0,150,5.005,197,229,14968.393,1,17.23555073052135
1,150,5.005,396,681,9695.786,1,3.1976532138984335
2,150,5.005,333,599,11520.621,1,4.112007951142457
3,150,5.005,312,684,4637.1367,1,3.9282595275324432
4,150,5.005,213,321,2074.1602,0,15.701246097947777
5,150,5.005,277,314,4994.851,0,27.017474136036594
6,150,5.005,305,250,4497.6587,0,26.302505153383205
0,151,5.038366666666667,197,230,14993.187,1,18.43974430196566
1,151,5.038366666666667,396,681,9693.187,1,3.6096400043915335
2,151,5.038366666666667,333,599,11513.479,1,4.783634962259185
3,151,5.038366666666667,312,684,4641.1646,1,4.340366500286758
4,151,5.038366666666667,213,321,2072.8633,0,18.120829766750386
5,151,5.038366666666667,277,315,4988.538,0,29.821059559675586
6,151,5.038366666666667,305,251,4525.941,0,29.18673358703349
0,152,5.071733333333333,198,230,15009.869,1,15.068640252769418
1,152,5.071733333333333,396,681,9690.94,1,3.020828422454701
2,152,5.071733333333333,333,599,11508.148,1,4.043999670419199
3,152,5.071733333333333,312,684,4644.0884,1,3.598568016928531
4,152,5.071733333333333,213,322,2071.8755,0,15.303911813548686
5,152,5.071733333333333,277,315,4982.3496,0,24.707967188300316
6,152,5.071733333333333,305,252,4546.746,0,24.224118608595056
0,153,5.1051,198,230,15020.104,1,10.601932392681269
1,153,5.1051,396,681,9689.205,1,2.1426417742084203
2,153,5.1051,333,599,11504.28,1,2.9037765313856494
3,153,5.1051,312,684,4645.969,1,2.5658508350072347
4,153,5.1051,213,322,2071.2146,0,11.010422364049692
5,153,5.1051,277,315,4976.561,0,17.541881907298585
6,153,5.1051,305,252,4561.343,0,17.216870324751152
0,154,5.138466666666667,198,230,15025.311,1,6.634687430544516
1,154,5.138466666666667,396,681,9687.82,1,1.3508985796088546
2,154,5.138466666666667,333,599,11501.589,1,1.8474404852215258
3,154,5.138466666666667,312,684,4647.083,1,1.6226900261571802
4,154,5.138466666666667,213,322,2070.709,0,7.026167868198807
5,154,5.138466666666667,277,315,4971.2964,0,11.065363454111303
6,154,5.138466666666667,305,252,4570.9067,0,10.870531940095873
0,155,5.171833333333334,198,230,15026.829,1,3.6919931742397374
1,155,5.171833333333334,396,681,9686.778,1,0.757496718849655
2,155,5.171833333333334,333,599,11499.902,1,1.0468084399571467
3,155,5.171833333333334,312,684,4647.6353,1,0.914015483462115
4,155,5.171833333333334,213,322,2070.3367,0,3.9953488488123354
5,155,5.171833333333334,277,315,4966.705,0,6.212784095577579
6,155,5.171833333333334,305,252,4576.5146,0,6.109656910355594
0,156,5.2052000000000005,198,232,14967.746,1,18.18244869179307
1,156,5.2052000000000005,395,682,9641.474,1,10.155999095458464
2,156,5.2052000000000005,332,599,11499.914,1,9.549654841551785
3,156,5.2052000000000005,311,684,4623.8296,1,11.099956656706444
4,156,5.2052000000000005,212,323,2047.7751,0,20.850064489324353
5,156,5.2052000000000005,277,317,4927.5444,0,24.18315807080092
6,156,5.2052000000000005,305,254,4524.4126,0,27.061920371246522
0,157,5.238566666666666,198,232,14920.316,1,20.178573666269827
1,157,5.238566666666666,395,682,9605.699,1,11.739363380860592
2,157,5.238566666666666,332,599,11499.201,1,10.869691802904843
3,157,5.238566666666666,310,684,4605.0317,1,12.866646139757718
4,157,5.238566666666666,212,324,2029.3569,0,23.427647668790154
5,157,5.238566666666666,276,318,4896.9214,0,26.289812396436833
6,157,5.238566666666666,304,255,4483.449,0,29.944334138074538
0,158,5.271933333333333,198,233,14881.749,1,16.782822064690972
1,158,5.271933333333333,395,682,9578.565,1,9.913437988235062
2,158,5.271933333333333,332,599,11499.567,1,9.112079827311483
3,158,5.271933333333333,310,684,4590.089,1,10.893690162271117
4,158,5.271933333333333,212,325,2015.9102,0,19.625041985922444
5,158,5.271933333333333,276,318,4873.197,0,21.684523672299818
6,158,5.271933333333333,304,255,4451.049,0,24.81531760411236
0,159,5.3053,198,233,14851.493,1,11.957917493087347
1,159,5.3053,395,682,9558.939,1,7.1280738490910505
2,159,5.3053,332,599,11500.127,1,6.534621541185338
3,159,5.3053,310,684,4578.908,1,7.872045053399651
4,159,5.3053,212,325,2006.0079,0,14.046366613436462
5,159,5.3053,276,319,4856.155,0,15.34906597464306
6,159,5.3053,304,255,4425.423,0,17.50235492665246
0,160,5.338666666666667,198,233,14829.188,1,7.572204416424658
1,160,5.338666666666667,395,682,9545.425,1,4.546643857553794
2,160,5.338666666666667,332,599,11500.664,1,4.145228637353146
3,160,5.338666666666667,310,684,4570.972,1,5.046630664497133
4,160,5.338666666666667,212,325,1999.0624,0,8.921568001778137
5,160,5.338666666666667,276,319,4844.172,0,9.656128719024975
6,160,5.338666666666667,304,255,4406.555,0,10.979537658407244
0,161,5.372033333333333,198,233,14813.66,1,4.272819962593704
1,161,5.372033333333333,395,682,9536.79,1,2.5845548039059474
2,161,5.372033333333333,332,599,11501.564,1,2.3502602250512097
3,161,5.372033333333333,310,684,4565.6895,1,2.884847610124767
4,161,5.372033333333333,212,325,1994.8046,0,5.057433807648895
5,161,5.372033333333333,276,318,4836.5234,0,5.411565736127638
6,161,5.372033333333333,304,255,4393.406,0,6.130425988684178
0,162,5.4054,198,235,14850.41,1,25.913481914283054
1,162,5.4054,393,682,9597.779,1,22.042359233665017
2,162,5.4054,330,599,11473.839,1,18.141752091386117
3,162,5.4054,308,685,4546.5464,1,21.25428495400986
4,162,5.4054,211,326,1990.4877,0,17.529699790808152
5,162,5.4054,274,320,4842.3354,0,25.84755087489855
6,162,5.4054,302,256,4368.483,0,20.290218398195826
0,163,5.438766666666667,198,236,14882.847,1,28.90136677503062
1,163,5.438766666666667,392,682,9647.039,1,24.918786544524245
2,163,5.438766666666667,329,599,11452.407,1,20.665714282989878
3,163,5.438766666666667,307,685,4515.4595,1,27.156216286659166
4,163,5.438766666666667,210,326,1986.9894,0,18.703586760694957
5,163,5.438766666666667,273,320,4847.8345,0,28.649363182140497
6,163,5.438766666666667,302,256,4353.5825,0,22.187940824185965
0,164,5.472133333333334,198,237,14910.75,1,23.98112254005742
1,164,5.472133333333334,392,682,9636.949,1,17.110704678639316
2,164,5.472133333333334,329,599,11435.121,1,17.33943763252169
3,164,5.472133333333334,306,685,4491.768,1,23.8162547277655
4,164,5.472133333333334,210,326,1985.4684,0,15.265191188180996
5,164,5.472133333333334,273,321,4853.4375,0,23.84135518977804
6,164,5.472133333333334,301,257,4344.144,0,18.360355691892586
0,165,5.5055000000000005,198,237,14932.703,1,17.047959836013003
1,165,5.5055000000000005,392,682,9627.666,1,10.477940229134374
2,165,5.5055000000000005,329,599,11422.657,1,12.364338299005961
3,165,5.5055000000000005,306,685,4474.776,1,17.53588153225498
4,165,5.5055000000000005,210,327,1985.0562,0,10.725965734719779
5,165,5.5055000000000005,273,321,4858.958,0,16.995353512522914
6,165,5.5055000000000005,301,257,4338.8486,0,13.08418365112651
0,166,5.538866666666666,198,237,14949.566,1,10.767687772942988
1,166,5.538866666666666,392,682,9619.672,1,5.693509793789122
2,166,5.538866666666666,329,599,11414.161,1,7.842724736902865
3,166,5.538866666666666,306,685,4463.2026,1,11.408454410271796
4,166,5.538866666666666,210,326,1985.3639,0,6.700272671289498
5,166,5.538866666666666,273,321,4864.161,0,10.74141545521098
6,166,5.538866666666666,301,257,4336.348,0,8.273480380111966
0,167,5.572233333333333,198,237,14961.91,1,6.055102052340473
1,167,5.572233333333333,392,682,9613.01,1,2.6328706367028016
2,167,5.572233333333333,329,599,11408.729,1,4.430171879518906
3,167,5.572233333333333,306,685,4455.9663,1,6.621844421863389
4,167,5.572233333333333,210,326,1986.1923,0,3.723966770118102
5,167,5.572233333333333,273,321,4868.597,0,6.044332437942285
6,167,5.572233333333333,301,256,4336.02,0,4.660395063754634
0,168,5.6056,196,237,14996.801,1,27.2140069238538
1,168,5.6056,389,682,9681.091,1,25.548156743457664
2,168,5.6056,327,599,11421.179,1,22.975151903316522
3,168,5.6056,305,686,4446.5513,1,21.13780844365804
4,168,5.6056,210,329,2044.1199,0,29.46318524307867
5,168,5.6056,276,323,4930.672,0,34.540093607375326
6,168,5.6056,304,260,4410.6357,0,43.55895789042709
0,169,5.638966666666667,194,238,15022.357,1,31.46255447328419
1,169,5.638966666666667,388,682,9736.326,1,29.212401131759307
2,169,5.638966666666667,326,600,11432.408,1,25.390137014541445
3,169,5.638966666666667,304,686,4440.2607,1,22.578413574064154
4,169,5.638966666666667,209,330,2090.5588,0,33.493877705485225
5,169,5.638966666666667,277,324,4979.3066,0,41.37063326654548
6,169,5.638966666666667,305,262,4469.8447,0,51.78117456240733
0,170,5.6723333333333334,194,238,15041.917,1,26.627218950962565
1,170,5.6723333333333334,388,682,9778.221,1,24.558066552815188
2,170,5.6723333333333334,326,600,11441.412,1,21.04541916828339
3,170,5.6723333333333334,304,686,4436.7334,1,18.381171403319296
4,170,5.6723333333333334,209,331,2126.316,0,28.0709408849787
5,170,5.6723333333333334,278,324,5016.6626,0,35.435822408484114
6,170,5.6723333333333334,306,262,4516.4087,0,44.21084569371101
0,171,5.7057,194,238,15055.252,1,19.18107174230871
1,171,5.7057,388,682,9808.686,1,17.629326471974725
2,171,5.7057,325,600,11448.73,1,14.947137381236404
3,171,5.7057,304,686,4435.479,1,12.89339518056538
4,171,5.7057,209,331,2152.911,0,20.07742733466881
5,171,5.7057,278,325,5044.154,0,25.70464471191199
6,171,5.7057,306,263,4551.0293,0,31.966773903368203
0,172,5.739066666666667,194,238,15063.556,1,12.260800329972156
1,172,5.739066666666667,388,682,9829.644,1,11.229420807085184
2,172,5.739066666666667,326,600,11454.592,1,9.430305214207305
3,172,5.739066666666667,304,686,4435.811,1,8.049461526809234
4,172,5.739066666666667,209,331,2171.566,0,12.752552450162305
5,172,5.739066666666667,278,325,5063.3384,0,16.519219504477487
6,172,5.739066666666667,306,263,4575.9077,0,20.491124906924263
0,173,5.772433333333334,194,238,15068.099,1,6.985476822958601
1,173,5.772433333333334,388,682,9843.144,1,6.37281462666765
2,173,5.772433333333334,326,600,11459.112,1,5.2957618466446315
3,173,5.772433333333334,304,686,4437.1245,1,4.467724662472831
4,173,5.772433333333334,209,331,2183.82,0,7.215128993667658
5,173,5.772433333333334,278,324,5075.7354,0,9.464911460240677
6,173,5.772433333333334,306,262,4592.566,0,11.697578531724393
0,174,5.8058000000000005,193,240,15000.31,1,29.860348991505965
1,174,5.8058000000000005,385,683,9820.44,1,36.721421112951056
2,174,5.8058000000000005,323,601,11456.185,1,30.176378685428876
3,174,5.8058000000000005,301,686,4479.8003,1,28.734579976498374
4,174,5.8058000000000005,209,332,2157.8262,0,11.023983904667636
5,174,5.8058000000000005,276,328,5029.989,0,38.774116739214705
6,174,5.8058000000000005,304,265,4571.8027,0,42.386411857531066
0,175,5.839166666666666,192,242,14943.872,1,33.48469216485348
1,175,5.839166666666666,383,683,9802.087,1,41.22949004789381
2,175,5.839166666666666,322,601,11452.483,1,33.61921999578515
3,175,5.839166666666666,300,687,4513.0464,1,32.459253679252434
4,175,5.839166666666666,209,332,2135.911,0,10.42660227658942
5,175,5.839166666666666,276,329,4991.9204,0,44.20206730353514
6,175,5.839166666666666,302,267,4552.5713,0,48.61450521385053
0,176,5.872533333333333,192,242,14899.246,1,27.959746717798385
1,176,5.872533333333333,382,684,9786.606,1,34.4872404082519
2,176,5.872533333333333,321,601,11449.359,1,27.94730432166323
3,176,5.872533333333333,299,687,4538.3735,1,27.26780301114645
4,176,5.872533333333333,209,332,2116.7502,0,8.012396268128501
5,176,5.872533333333333,275,330,4960.1904,0,37.19181467879139
6,176,5.872533333333333,302,268,4535.3184,0,41.00482447082066
0,177,5.9059,192,242,14865.903,1,19.97102011132905
1,177,5.9059,382,684,9773.359,1,24.666043385372177
2,177,5.9059,321,601,11446.575,1,19.83107755425536
3,177,5.9059,299,687,4557.488,1,19.55178685912788
4,177,5.9059,209,332,2100.904,0,5.390629953575623
5,177,5.9059,275,330,4934.9473,0,26.672381869451474
6,177,5.9059,302,268,4520.549,0,29.483753968022373
0,178,5.939266666666667,192,242,14841.542,1,12.66869445096048
1,178,5.939266666666667,382,684,9762.087,1,15.691343528160678
2,178,5.939266666666667,321,601,11444.243,1,12.505353467873082
3,178,5.939266666666667,299,687,4571.1426,1,12.44065993150082
4,178,5.939266666666667,209,332,2088.2676,0,3.2272531726161695
5,178,5.939266666666667,275,330,4915.7397,0,16.984774783990826
6,178,5.939266666666667,302,268,4508.3154,0,18.80984022024983
0,179,5.9726333333333335,192,242,14824.78,1,7.154854051126405
1,179,5.9726333333333335,382,684,9753.137,1,8.886337131229226
2,179,5.9726333333333335,321,601,11442.558,1,7.020774259988481
3,179,5.9726333333333335,299,687,4580.333,1,7.04559598763972
4,179,5.9726333333333335,209,332,2078.5808,0,1.7086582417607217
5,179,5.9726333333333335,275,330,4901.7285,0,9.633088119536227
6,179,5.9726333333333335,302,268,4498.577,0,10.693816521335691
0,180,6.006,192,245,14811.581,1,36.23526101223779
1,180,6.006,379,685,9757.005,1,39.06254843746997
2,180,6.006,318,602,11458.993,1,38.58028453099053
3,180,6.006,296,687,4585.91,1,39.37588509669894
4,180,6.006,209,334,2066.1458,0,28.11405494497759
5,180,6.006,274,334,4880.1724,0,49.97105363279701
6,180,6.006,300,271,4487.744,0,51.08822600108072
0,181,6.039366666666667,191,247,14804.258,1,40.11903218129847
1,181,6.039366666666667,378,685,9759.443,1,42.68949740248253
2,181,6.039366666666667,317,603,11472.777,1,42.88331705728858
3,181,6.039366666666667,294,688,4589.1406,1,43.76441029419267
4,181,6.039366666666667,208,336,2056.9233,0,32.654010838304764
5,181,6.039366666666667,274,336,4864.14,0,55.366276383254046
6,181,6.039366666666667,299,273,4479.098,0,56.33027041684049
0,182,6.072733333333334,191,247,14800.482,1,33.24473679267235
1,182,6.072733333333334,377,685,9761.548,1,35.2170689206154
2,182,6.072733333333334,316,603,11483.559,1,35.60525940181187
3,182,6.072733333333334,294,688,4590.164,1,36.35145252374295
4,182,6.072733333333334,208,336,2050.5916,0,27.627643441468297
5,182,6.072733333333334,273,337,4853.215,0,45.92302599357157
6,182,6.072733333333334,298,274,4473.0044,0,46.618155705757495
0,183,6.1061000000000005,191,247,14799.428,1,23.598237880288593
1,183,6.1061000000000005,377,686,9763.306,1,24.926557162053587
2,183,6.1061000000000005,316,603,11491.608,1,25.310054858753762
3,183,6.1061000000000005,293,688,4589.8213,1,25.846655907138764
4,183,6.1061000000000005,208,337,2046.4294,0,19.877781319492044
5,183,6.1061000000000005,273,338,4846.164,0,32.615408821263074
6,183,6.1061000000000005,298,274,4468.824,0,33.068890420936036
0,184,6.139466666666666,191,247,14800.414,1,14.883792618645415
1,184,6.139466666666666,377,686,9764.76,1,15.681741698710578
2,184,6.139466666666666,316,603,11497.403,1,15.98623207916322
3,184,6.139466666666666,293,688,4588.545,1,16.324820239726225
4,184,6.139466666666666,208,337,2044.0045,0,12.684725754073467
5,184,6.139466666666666,273,337,4842.2437,0,20.580859489918055
6,184,6.139466666666666,298,274,4466.195,0,20.844308551127558
0,185,6.172833333333333,191,247,14802.729,1,8.356680348398669
1,185,6.172833333333333,377,685,9765.915,1,8.778656600331452
2,185,6.172833333333333,316,603,11501.231,1,8.986561384782332
3,185,6.172833333333333,294,688,4586.7104,1,9.178200095586766
4,185,6.172833333333333,208,336,2042.8849,0,7.211556685987088
5,185,6.172833333333333,274,337,4840.663,0,11.559558721125493
6,185,6.172833333333333,298,274,4464.7837,0,11.692472491473614
0,186,6.2062,190,250,14856.236,1,35.76009199774939
1,186,6.2062,374,687,9777.625,1,45.18117013497575
2,186,6.2062,312,604,11502.216,1,43.961153394929255
3,186,6.2062,290,689,4558.136,1,44.2652637427899
4,186,6.2062,208,340,2060.3877,0,38.78093365856072
5,186,6.2062,272,343,4893.2007,0,63.160660564696045
6,186,6.2062,297,278,4493.0063,0,52.80692000847285
0,187,6.239566666666667,189,251,14897.064,1,39.23265751915902
1,187,6.239566666666667,372,687,9787.074,1,49.89863993715785
2,187,6.239566666666667,311,605,11497.068,1,48.621432528997694
3,187,6.239566666666667,288,690,4536.386,1,48.868730616123536
4,187,6.239566666666667,207,341,2074.4568,0,43.26852531810074
5,187,6.239566666666667,272,345,4936.48,0,70.39660941542213
6,187,6.239566666666667,296,280,4514.7485,0,57.95863287725134
0,188,6.2729333333333335,189,252,14930.259,1,32.423475111117405
1,188,6.2729333333333335,371,688,9794.721,1,41.39040675669152
2,188,6.2729333333333335,310,605,11492.642,1,40.29726880381442
3,188,6.2729333333333335,288,690,4520.0415,1,40.45075311702336
4,188,6.2729333333333335,207,342,2087.1252,0,36.01317270664218
5,188,6.2729333333333335,272,346,4970.1753,0,58.56674794491965
6,188,6.2729333333333335,295,281,4531.774,0,47.86998433664487
0,189,6.3063,189,252,14954.789,1,22.986346628980783
1,189,6.3063,371,688,9800.067,1,29.388562776534556
2,189,6.3063,310,605,11488.416,1,28.631467396781616
3,189,6.3063,287,690,4507.8325,1,28.69995325596422
4,189,6.3063,207,342,2097.0308,0,25.651931826771108
5,189,6.3063,271,347,4995.463,0,41.68155674697818
6,189,6.3063,295,281,4544.7437,0,33.928258266294414
0,190,6.339666666666667,189,252,14972.497,1,14.481835925646436
1,190,6.339666666666667,371,688,9803.741,1,18.53338579861101
2,190,6.339666666666667,310,605,11484.901,1,18.07649591568686
3,190,6.339666666666667,287,690,4499.1113,1,18.100563571649587
4,190,6.339666666666667,207,342,2104.34,0,16.21872647969152
5,190,6.339666666666667,272,347,5013.7188,0,26.322864366868636
